CUST_CODE,Churn_Risk_Probability,Holiday_Monetary,Pre_Monetary,Holiday_Frequency
CUST0000895708,0.5153176671792266,182.06,1356.88,13
CUST0000460597,0.5152946139137302,122.74999999999999,740.87,20
CUST0000280044,0.5152932759013997,48.099999999999994,395.39,15
CUST0000214566,0.5152836652502157,156.89,1001.29,23
CUST0000637762,0.5152817967831764,314.5,2216.77,10
CUST0000783015,0.5152744216962739,254.08,1830.19,17
CUST0000625659,0.515272639586061,107.16,497.94,33
CUST0000333445,0.5152716178643082,271.55,1921.48,18
CUST0000206336,0.5152678876483314,280.76,2017.42,6
CUST0000161303,0.5152634241040548,367.15,2592.55,19
CUST0000796852,0.5152480990385508,31.66,195.4,16
CUST0000218501,0.5152441575604729,46.269999999999996,406.23,22
CUST0000854608,0.5152324079309634,281.66,1770.32,36
CUST0000192972,0.5152014291745387,577.3,4150.59,9
CUST0000100147,0.5151980044220578,255.16,1862.23,15
CUST0000808140,0.5151861835304933,212.38,1539.82,10
CUST0000145801,0.515162333780448,282.1,2032.5,14
CUST0000997046,0.5151389334194805,210.04,1415.22,15
CUST0000773437,0.5150991002768683,284.97,2023.82,8
CUST0000642664,0.5150843834305032,517.39,3573.31,37
CUST0000562437,0.5150832760999927,321.21999999999997,2307.41,11
CUST0000055159,0.5150684677634064,242.63,1701.39,18
CUST0000866410,0.5150498129408646,254.67,1737.43,21
CUST0000227052,0.5150425422370186,217.46,1477.08,37
CUST0000847286,0.5150412132166388,159.24,1193.46,16
CUST0000662824,0.5150216770132023,471.15999999999997,3292.96,20
CUST0000015451,0.5150152705404054,311.91,2227.11,8
CUST0000956589,0.5150011090988394,49.650000000000006,306.93,16
CUST0000060066,0.514997485862809,226.45,1522.27,20
CUST0000286542,0.5149598303296754,43.96,305.23,20
CUST0000084210,0.5149511264099023,121.10000000000001,896.19,20
CUST0000020885,0.5149038624321771,460.90999999999997,3186.67,25
CUST0000637090,0.5149001318443844,336.95,2405.89,19
CUST0000158271,0.5148862512786634,347.83,2585.23,11
CUST0000706193,0.5148821610871108,336.51,2359.1,21
CUST0000974762,0.5148745602947746,234.09,1710.36,9
CUST0000565594,0.5148356076379459,384.55,2654.44,27
CUST0000026939,0.5148286359732086,321.29,2231.56,17
CUST0000834053,0.5148229343739903,109.03,793.13,18
CUST0000376534,0.5148092909965645,590.76,3932.04,55
CUST0000885880,0.5148050888894486,203.22,1331.85,16
CUST0000544287,0.5148001888680838,227.04000000000002,1600.73,15
CUST0000044086,0.5147644019349715,129.47,886.63,18
CUST0000126624,0.514763960170975,355.95,2502.67,23
CUST0000966233,0.5147317263822824,283.65999999999997,2095.95,11
CUST0000872749,0.5147232388015786,241.56,1813.05,7
CUST0000027052,0.5147211365492671,214.71,1624.3,7
CUST0000897244,0.5146837185969562,182.23000000000002,1353.04,3
CUST0000877871,0.5146777155980222,74.45,491.27,25
CUST0000446324,0.5146713993205398,133.82999999999998,1067.93,15
CUST0000229103,0.5146694707811099,327.06,2375.38,11
CUST0000261110,0.5146521399108566,37.07,104.51,31
CUST0000732943,0.5146306676279346,302.63,2198.56,14
CUST0000949353,0.5146240757235173,93.74000000000001,332.44,41
CUST0000359984,0.5146224032683633,191.32,1326.83,23
CUST0000295666,0.5146086449125427,145.95,925.74,18
CUST0000733120,0.5145890892602587,243.9,1662.91,15
CUST0000596128,0.5145758338077113,31.27,131.54,22
CUST0000670965,0.5145704875938477,212.88,1480.6,17
CUST0000594077,0.5145687593084547,329.0,2341.47,23
CUST0000777888,0.5145555854003763,7.2,45.68,19
CUST0000786542,0.5145515555503234,139.91,1009.13,16
CUST0000546440,0.5145479170862352,341.24,2373.32,16
CUST0000362372,0.5145445930756614,175.33,1159.8,15
CUST0000598479,0.514540733185186,154.42,938.92,18
CUST0000722792,0.5145371176252822,522.5699999999999,3546.65,30
CUST0000126958,0.5144648971630089,208.86,1447.36,9
CUST0000131476,0.5144516590974549,212.22,1523.32,16
CUST0000536731,0.5144483145830243,481.21999999999997,3317.65,26
CUST0000298166,0.5144391813696552,200.09,1387.67,19
CUST0000426655,0.5144274016152085,52.15,375.94,22
CUST0000585159,0.5144263427668196,65.15,464.78,22
CUST0000605471,0.5144175912142755,85.5,676.6899999999999,15
CUST0000050718,0.5144051759122148,297.88,1885.0,34
CUST0000803395,0.5143901498848912,221.54999999999998,1471.44,24
CUST0000011235,0.5143882683749741,303.83,2159.25,8
CUST0000253426,0.5143684665898607,174.55,1178.04,19
CUST0000946701,0.5143267826136566,125.22999999999999,859.07,24
CUST0000578085,0.5143058412058845,97.9,750.34,17
CUST0000639750,0.5142659423857638,278.02,1861.57,27
CUST0000418667,0.5142621564276897,97.97,654.43,17
CUST0000457770,0.5142482661521692,138.73,993.7,17
CUST0000264534,0.5142321423940942,125.67,901.1,19
CUST0000185203,0.5142312606527911,58.089999999999996,414.02,16
CUST0000527295,0.5142286808954395,191.09,1153.55,29
CUST0000470710,0.5142235935599442,255.77,1563.95,42
CUST0000426919,0.5142082008355147,322.78,2147.8,27
CUST0000072492,0.5141902217783259,211.91,1346.21,22
CUST0000958561,0.5141810547297672,402.01,2833.7400000000002,21
CUST0000502897,0.5141764374771041,242.12,1789.8700000000001,13
CUST0000400285,0.5141663866318511,58.3,374.05,17
CUST0000106641,0.5141540257273705,241.51,1746.36,15
CUST0000354911,0.5141386386224355,144.99,943.3100000000001,19
CUST0000407916,0.5141304903200878,106.14,470.74,32
CUST0000246268,0.5141291795243412,148.99,857.0500000000001,34
CUST0000351072,0.5141261150051315,117.95,834.42,17
CUST0000132982,0.5140998740415271,102.32,736.95,17
CUST0000970202,0.5140654322318079,343.86,2417.87,16
CUST0000994167,0.5140458123257572,269.46,2016.59,9
CUST0000376531,0.5140232867597929,303.54,2189.75,8
CUST0000905571,0.5140146646108639,185.64,1373.21,7
CUST0000994006,0.5140102814869623,101.92,702.71,17
CUST0000916029,0.5140093516194644,424.89,2241.34,107
CUST0000692643,0.5139789157168485,315.1,2290.59,13
CUST0000749066,0.5139422946591303,337.2,2420.11,10
CUST0000095010,0.5139399241851168,169.4,988.67,35
CUST0000107826,0.5139367220921833,305.56,2154.85,19
CUST0000154474,0.5139080516085771,191.97,1287.98,12
CUST0000691005,0.5139078736343834,48.11,268.04,34
CUST0000613030,0.5139075962506426,66.39,456.51,17
CUST0000411033,0.5139066380996862,264.48,1806.73,23
CUST0000749374,0.5138888712718181,90.31,594.04,18
CUST0000531805,0.5138418107863965,55.52,288.61,18
CUST0000661092,0.5137970098089744,381.76,2691.93,16
CUST0000146011,0.5137954730843937,369.26,2535.42,17
CUST0000652644,0.513784356328168,40.79,274.67,18
CUST0000147975,0.5137810139623518,186.43,1333.28,12
CUST0000082644,0.5137663857847008,190.11,1367.72,13
CUST0000936780,0.5137200121979033,147.64,973.6800000000001,24
CUST0000684751,0.5137175725868482,182.60999999999999,1224.14,14
CUST0000359142,0.5136713382998017,238.48,1812.19,5
CUST0000377332,0.5136660647971947,217.54,1481.21,29
CUST0000137783,0.5136590165634156,151.63,1062.1,19
CUST0000493998,0.5136577227853062,127.48,729.42,15
CUST0000680695,0.5136576976034122,251.95999999999998,1867.24,4
CUST0000165707,0.5136498347155011,506.89,3648.35,13
CUST0000695231,0.5136483735007562,129.79000000000002,839.6,32
CUST0000282298,0.5136451236521798,65.61,507.42,17
CUST0000313042,0.5136200511601706,157.18,1126.27,18
CUST0000017739,0.5136189774049926,227.53,1465.28,31
CUST0000214471,0.5135980187380829,211.75,1208.65,44
CUST0000714801,0.5135840773933691,248.79,1790.3700000000001,14
CUST0000510281,0.513578578248731,471.90999999999997,3209.42,20
CUST0000262818,0.5135739222704321,102.76,678.9,17
CUST0000265049,0.5135585881403815,380.34,2545.52,28
CUST0000501921,0.5135340871051522,71.69,388.06,17
CUST0000427476,0.5135340645992569,457.99,3214.1,18
CUST0000786919,0.5135131108692605,225.11,1451.09,21
CUST0000829473,0.5135084027028683,64.0,497.23,19
CUST0000229408,0.5135075537129183,130.54,928.97,17
CUST0000457271,0.5134778907510078,141.47,985.89,15
CUST0000584920,0.5134754025834783,99.5,694.81,17
CUST0000337738,0.5134736498095027,386.68,2753.43,20
CUST0000620211,0.513467237111353,165.98000000000002,1123.51,21
CUST0000459621,0.5134578572480342,152.86,1057.86,25
CUST0000543508,0.5134524342802973,49.73,361.16,20
CUST0000887301,0.5134384761129847,251.22,1891.9,8
CUST0000126574,0.513437030986469,247.63,1786.18,14
CUST0000752172,0.5134211570875837,142.26,861.44,23
CUST0000063609,0.5134189463748078,86.8,677.76,21
CUST0000577367,0.513404901110029,180.28,1352.04,12
CUST0000533026,0.5134004923243796,331.6,2248.83,25
CUST0000421321,0.513394823819441,193.91,1196.67,33
CUST0000232383,0.5133456219028296,74.49,561.88,18
CUST0000359434,0.5133331816240775,82.7,645.65,25
CUST0000815246,0.5133316869007096,471.55,3200.56,26
CUST0000705485,0.5133142138918425,238.29,1607.0,20
CUST0000027613,0.5132938693104743,355.88,2588.75,13
CUST0000742649,0.5132587927627565,408.65999999999997,2904.91,8
CUST0000777897,0.5132411494703332,33.56,325.69,17
CUST0000414733,0.5132354204404291,252.43,1740.28,13
CUST0000873364,0.5132297432146253,73.91,455.77,23
CUST0000180900,0.513225460693918,246.64000000000001,1590.14,24
CUST0000523117,0.5132208828135707,162.13,1140.1200000000001,23
CUST0000235369,0.5132206092243756,276.53,2012.69,13
CUST0000183649,0.513218832540222,44.3,332.58,17
CUST0000931076,0.5132178158253542,47.47,352.56,15
CUST0000538464,0.5132171262406726,303.22,1975.57,34
CUST0000307004,0.5132081197350342,46.980000000000004,321.11,19
CUST0000428884,0.5132013781162699,147.22,1048.62,21
CUST0000778967,0.5131891088250088,492.93,3336.48,25
CUST0000276416,0.5131741976790627,129.70000000000002,1013.5600000000001,19
CUST0000076991,0.5131712046247301,315.41999999999996,2190.99,16
CUST0000814919,0.5131683740820037,475.26,3367.4700000000003,21
CUST0000534768,0.5131617495390655,298.74,2033.21,19
CUST0000840231,0.5131593246227297,387.75,2642.65,26
CUST0000303154,0.5131173306666048,169.32000000000002,1205.23,18
CUST0000985855,0.5131145590247871,302.82,2146.59,15
CUST0000233529,0.5131012674822001,182.37,1300.18,14
CUST0000853167,0.5130967867871981,158.12,1113.34,16
CUST0000469764,0.5130963744513732,106.13,577.26,37
CUST0000832457,0.5130532077429104,130.3,831.55,23
CUST0000306116,0.5130152135044856,243.21,1855.38,3
CUST0000099745,0.5130035895961285,228.51999999999998,1573.28,14
CUST0000115651,0.5129949313908906,425.87,2986.7,15
CUST0000674647,0.5129940583975343,346.62,2435.81,18
CUST0000516124,0.5129588976892974,94.51,584.75,18
CUST0000130526,0.5129582433037957,93.55,607.35,19
CUST0000231358,0.5129573708569153,149.14,1012.0,28
CUST0000937105,0.5129513118576194,153.51,1080.94,17
CUST0000114683,0.5129111265631667,170.02,1186.75,14
CUST0000647767,0.5128998983294817,356.61,2286.36,48
CUST0000567425,0.5128914674063512,199.3,1332.47,24
CUST0000849503,0.5128881100351993,184.25,1431.17,5
CUST0000313158,0.5128724238411435,652.85,4625.75,12
CUST0000484206,0.5128680576720133,149.02,972.5699999999999,21
CUST0000640850,0.5128664406760115,227.02,1519.55,15
CUST0000821991,0.5128611595277996,33.87,276.5,14
CUST0000464702,0.512854580420185,281.67,1976.47,13
CUST0000616070,0.5128507852271533,113.24000000000001,683.22,20
CUST0000983018,0.5128204642732248,270.71999999999997,1918.5,18
CUST0000972621,0.5128011041255565,60.32,399.54,17
CUST0000364019,0.5127948395936228,180.63,1266.86,16
CUST0000879289,0.5127774401614955,205.62,1404.18,19
CUST0000239307,0.5127532277344751,368.96,2657.09,12
CUST0000735171,0.5127376083705795,41.150000000000006,422.71,17
CUST0000454530,0.5127051478046686,280.53,2016.73,16
CUST0000594909,0.5126991842973099,267.71,2023.27,5
CUST0000832751,0.5126936020671529,408.83,2752.88,29
CUST0000350950,0.5126780606393249,43.14,286.56,15
CUST0000719981,0.5126772519623213,132.0,792.4499999999999,30
CUST0000935805,0.5126725547772596,56.879999999999995,436.92,18
CUST0000649788,0.5126565921952442,237.94,1734.28,11
CUST0000641009,0.5126301391381668,306.92,2073.31,20
CUST0000499671,0.5126240567449797,92.91,640.57,17
CUST0000542792,0.5126229806001458,360.92,2463.55,20
CUST0000050356,0.5126173979703954,283.11,1897.33,15
CUST0000080814,0.5126027136256681,312.11,2297.05,5
CUST0000376621,0.5126025203162674,126.33,766.6999999999999,18
CUST0000124426,0.5125758165302448,139.88,1011.51,15
CUST0000020947,0.5125443726114265,221.65,1504.16,13
CUST0000400163,0.5125243176151799,294.42,2136.51,9
CUST0000921391,0.5125166204960698,420.29,3012.91,10
CUST0000583705,0.5125105177172837,196.57,1346.6,12
CUST0000938755,0.5125100868900485,294.70000000000005,2196.02,4
CUST0000543325,0.5125022350626884,167.82999999999998,1128.94,32
CUST0000369663,0.5124971548157495,266.19,1877.26,14
CUST0000334864,0.5124857114500108,319.96,2327.5,9
CUST0000135106,0.512453404032445,168.13,1141.09,20
CUST0000733724,0.5124378744192235,109.85,814.47,19
CUST0000003332,0.5124354000801663,253.26,1662.36,22
CUST0000967424,0.5123836440006326,331.29,2349.91,9
CUST0000749856,0.5123585575667988,227.74,1476.93,29
CUST0000077748,0.5123461090730559,366.23,2592.6,13
CUST0000426539,0.5123428471500668,164.87,1225.3799999999999,23
CUST0000515814,0.512298019992613,250.46,1647.69,16
CUST0000249223,0.5122896054912747,86.62,657.11,15
CUST0000452364,0.5122686203636471,109.07,724.07,17
CUST0000341686,0.5122642189205888,412.16,2842.93,14
CUST0000257794,0.5122553250217792,221.98,1541.12,17
CUST0000407317,0.5122474952819062,321.9,2377.02,12
CUST0000884810,0.5122433448090454,345.29,2471.39,10
CUST0000374335,0.5122330446225558,415.04,2892.48,23
CUST0000887569,0.5122306142405175,376.91,2512.37,36
CUST0000927478,0.5122275042082304,310.07,2227.91,11
CUST0000979569,0.5122229555392301,301.64,2144.46,10
CUST0000758216,0.512206803917961,232.29999999999998,1520.9,14
CUST0000399633,0.5121943775098311,538.81,3859.75,10
CUST0000273419,0.5121143179102319,107.88,808.82,18
CUST0000338218,0.5120728629894127,183.01,998.32,43
CUST0000143428,0.5120630717331953,197.79,1353.72,16
CUST0000415275,0.5120541739467253,236.62,1720.4,15
CUST0000059726,0.5120325655232618,182.07,1231.96,18
CUST0000321735,0.512021461048765,287.8,2054.95,13
CUST0000584656,0.5120137693603932,209.63,1466.07,20
CUST0000728294,0.511994675209619,135.36,994.39,16
CUST0000553447,0.5119924829569386,117.22,824.09,18
CUST0000959110,0.5119826434570823,126.63,837.32,17
CUST0000082914,0.5119737397148708,60.76,356.78,19
CUST0000290676,0.5119680978634941,117.97999999999999,837.85,19
CUST0000369744,0.5119568736112825,41.07,208.19,28
CUST0000630196,0.5119481931939092,233.31,1631.23,15
CUST0000983249,0.5119233481715467,175.71,1126.9,20
CUST0000284385,0.5119163192997683,392.5,2807.03,8
CUST0000991335,0.5119049180713071,408.73,2990.78,12
CUST0000611296,0.511877309761065,109.07,803.39,22
CUST0000788393,0.5118680479189122,172.02,1059.67,20
CUST0000333386,0.511867199899092,299.42,2149.04,9
CUST0000177590,0.5118626317126027,301.17,2131.58,7
CUST0000630542,0.5118602931973646,292.41,1996.06,23
CUST0000544573,0.511837326065125,243.34,1770.72,11
CUST0000528866,0.5118332825179656,354.65,2505.12,14
CUST0000548378,0.5117961220428406,205.28,1497.14,14
CUST0000763945,0.5117928789690473,254.97,1861.19,16
CUST0000917081,0.5117680624572623,75.83,570.93,19
CUST0000654597,0.5117672800374349,223.01,1560.81,17
CUST0000478881,0.5117642811300913,201.91,1412.93,8
CUST0000184804,0.511763540012208,57.25,386.95,20
CUST0000027685,0.5117581074097661,246.13,1690.66,17
CUST0000039342,0.511754334614527,463.42,3322.0,12
CUST0000811517,0.5117260559112634,41.370000000000005,131.51,24
CUST0000134315,0.5117233835088852,54.05,385.23,15
CUST0000787863,0.5117104772500769,220.72,1590.25,8
CUST0000669065,0.5116932489909798,428.95,2978.24,16
CUST0000109925,0.5116884102614845,361.66,2540.12,19
CUST0000051863,0.5116861940233361,175.6,1220.11,21
CUST0000078824,0.5116662646753938,499.98,3596.93,13
CUST0000532650,0.5116658363566381,249.32,1754.6,10
CUST0000398092,0.5116638021226059,361.02,2545.43,7
CUST0000286699,0.5116570069755773,354.5,2473.8,9
CUST0000441247,0.5116358171478083,311.48,2248.76,13
CUST0000437991,0.5116342445553308,132.67,829.21,23
CUST0000540404,0.5116320089884856,916.77,6392.55,31
CUST0000560891,0.5116201100068676,96.33,650.14,26
CUST0000653135,0.5116113232785497,292.51,1958.59,24
CUST0000693468,0.5116075209911384,37.85,180.7,16
CUST0000144783,0.5116043224172997,265.28,1893.7,15
CUST0000492433,0.5115992892201108,152.73,1113.33,15
CUST0000697202,0.5115946735475081,233.76999999999998,1632.39,22
CUST0000076783,0.5115943952993912,56.03,396.87,15
CUST0000805144,0.5115774394901704,178.27,1211.4,17
CUST0000706530,0.5115338047268556,156.38,1082.85,19
CUST0000841286,0.5115315355995187,239.55,1735.07,9
CUST0000156245,0.5115133811071649,252.37,1578.8,23
CUST0000671764,0.5115080141915802,293.68,2127.99,4
CUST0000960328,0.5114831183907078,182.16,1294.78,14
CUST0000349169,0.5114606384173089,220.45,1613.71,12
CUST0000416155,0.5114585111710294,70.81,465.46000000000004,17
CUST0000538000,0.5114537606431306,54.660000000000004,491.08000000000004,15
CUST0000734343,0.5114219293852114,318.53,2213.59,13
CUST0000883470,0.5114150030728463,279.4,2011.83,9
CUST0000805357,0.5114122176136788,183.58,1334.86,6
CUST0000697706,0.5114030927916556,126.21000000000001,922.15,24
CUST0000220218,0.5113857015500041,221.41,1568.46,9
CUST0000233514,0.5113716379779093,279.44,2016.97,20
CUST0000881844,0.5113645384952716,100.75999999999999,619.49,17
CUST0000171633,0.5113621358680509,578.36,4057.91,17
CUST0000088696,0.51135689481396,61.11,447.73,15
CUST0000448254,0.511356806451404,222.51999999999998,1696.64,7
CUST0000638219,0.5113472717495726,143.01999999999998,1166.26,16
CUST0000233675,0.511338378591532,235.85,1631.43,22
CUST0000001755,0.5113340088113681,96.57,602.96,21
CUST0000047739,0.5113307203809365,80.13,628.45,19
CUST0000049652,0.5113156745042222,133.89000000000001,964.7,24
CUST0000493947,0.5113107361733825,291.0,2091.36,8
CUST0000770770,0.5113046435144097,112.67,703.12,18
CUST0000633834,0.5112702079786275,310.36,2289.05,10
CUST0000798670,0.5112676402815377,341.86,2474.5099999999998,7
CUST0000475374,0.5112572551226902,363.39,2547.59,19
CUST0000257565,0.5112515575319354,172.37,1210.79,22
CUST0000722864,0.5112468804475856,71.9,482.45,16
CUST0000646294,0.5112411702842964,193.79,1317.0,15
CUST0000689827,0.511224958202511,531.56,3747.55,15
CUST0000226970,0.5112220618412782,13.1,125.8,14
CUST0000173039,0.5112158855666532,233.53,1550.29,17
CUST0000857398,0.5111588494756121,117.11,784.9499999999999,19
CUST0000884924,0.5111498553942732,325.15999999999997,2260.84,20
CUST0000406279,0.5111416947752221,448.82,2890.27,45
CUST0000126802,0.5111340047721087,509.43,3532.3,31
CUST0000344447,0.5110976773597999,307.07,2227.38,11
CUST0000537928,0.5110949453873299,304.9,2182.42,9
CUST0000365095,0.5110935667964158,184.74,1436.06,15
CUST0000967868,0.5110908385279321,103.81,688.75,17
CUST0000171647,0.5110892327821496,422.93,2932.42,18
CUST0000168987,0.5110808050793624,205.17000000000002,1081.37,43
CUST0000177251,0.5110678121104447,123.78999999999999,843.55,16
CUST0000525621,0.5110533494936629,17.75,121.19,14
CUST0000875836,0.5110453638786248,118.69,680.97,23
CUST0000872982,0.5110327301435202,469.25,3348.23,5
CUST0000622216,0.5110157323808568,52.3,238.81,29
CUST0000232733,0.511014207664741,128.43,898.17,17
CUST0000352117,0.5110098034227196,83.01,571.63,15
CUST0000107688,0.5109821844688988,67.0,239.46,48
CUST0000535559,0.5109801906601826,221.78,1570.7,29
CUST0000585965,0.5109787868551608,561.31,3787.0699999999997,32
CUST0000633616,0.5109574947475619,145.51,1013.99,19
CUST0000952913,0.5108825600883239,154.22,1133.16,17
CUST0000273631,0.51086611804015,110.78,836.52,21
CUST0000461375,0.5108588629235022,126.2,802.34,17
CUST0000767268,0.5108425206225122,261.78,1945.56,15
CUST0000330937,0.5108000327470532,84.36999999999999,528.46,16
CUST0000758745,0.5107698536340398,87.53,530.96,23
CUST0000779987,0.5107639948197523,227.99,1665.46,12
CUST0000369867,0.510758344458522,203.18,1606.85,8
CUST0000525940,0.5107502400046434,279.08,1967.73,23
CUST0000892595,0.510747345945189,158.19,1127.75,14
CUST0000585434,0.5107425967169329,335.59,2129.26,39
CUST0000480386,0.5107259353956338,93.14,613.21,25
CUST0000192156,0.5107244679477669,120.94,820.0,22
CUST0000278697,0.5107231828588268,282.02,1999.28,11
CUST0000175091,0.5107199764821002,634.59,4367.77,36
CUST0000910983,0.5107168208954573,48.12,282.38,15
CUST0000618198,0.5107106846984175,151.72,997.97,25
CUST0000692405,0.5107084117799363,573.39,3995.45,19
CUST0000892917,0.5107050000599264,95.99000000000001,649.96,31
CUST0000328017,0.5106726143652218,134.39,1005.56,22
CUST0000091252,0.5106403906051102,221.99,1581.67,16
CUST0000711766,0.5106344775333045,419.14,2904.94,27
CUST0000647874,0.5106111553770053,116.66,774.6,18
CUST0000057557,0.5106089704495336,504.0,3511.57,18
CUST0000001752,0.5105937429596917,390.08,2780.8,16
CUST0000664430,0.5105807808875378,258.14,1819.53,19
CUST0000029972,0.5105769334803365,135.10999999999999,1079.58,16
CUST0000905027,0.5105757823260412,310.99,2007.26,39
CUST0000754018,0.5105691876453926,216.38,1605.63,8
CUST0000424083,0.5105664981601812,12.629999999999999,0.0,18
CUST0000172991,0.5105619400029902,196.59,1406.94,13
CUST0000400134,0.5105571937680886,249.23000000000002,1807.07,14
CUST0000435543,0.5105169098557247,221.01,1602.61,14
CUST0000797594,0.5105067950031822,109.53,729.27,17
CUST0000960949,0.5104987135563307,192.78,1445.68,8
CUST0000672567,0.5104947166642583,262.89,1726.32,16
CUST0000348637,0.5104892472106586,172.69,1125.1,31
CUST0000866849,0.5104614050593725,186.34,1405.43,11
CUST0000578718,0.5104610298072592,594.76,4122.14,22
CUST0000048504,0.5104504764442555,132.27,1025.42,16
CUST0000132494,0.510441352148169,155.54,1098.93,20
CUST0000650910,0.5104290004558237,127.48,744.6,39
CUST0000171662,0.5104239002382158,274.49,1652.26,45
CUST0000707157,0.5103945082254392,192.99,1318.12,29
CUST0000656791,0.5103843415129513,98.16000000000001,640.93,18
CUST0000473766,0.5103396489059221,283.3,1939.32,18
CUST0000432618,0.5103353271004049,193.60999999999999,1507.49,6
CUST0000543739,0.5103327841770495,225.67000000000002,1489.72,26
CUST0000039785,0.5103274262987817,182.15,1193.72,20
CUST0000478678,0.5103267631146327,173.4,1285.18,14
CUST0000723106,0.5103074096518603,366.03000000000003,2522.48,19
CUST0000023934,0.5102846858693111,553.57,3710.53,46
CUST0000685923,0.5102735536082198,340.40999999999997,2423.67,14
CUST0000573864,0.5102694065186574,641.61,4519.25,15
CUST0000689640,0.5102235386382634,380.32,2695.0099999999998,11
CUST0000679290,0.510211917088135,280.51,1941.59,20
CUST0000622522,0.5102106413224684,296.05,1944.06,37
CUST0000103260,0.510206996059497,87.08,646.81,20
CUST0000986810,0.5102020565290253,215.54999999999998,1561.23,12
CUST0000231446,0.5101929778486434,188.89000000000001,1358.1,10
CUST0000473801,0.5101792331634232,207.42000000000002,1475.31,10
CUST0000982352,0.5101749013500418,403.74,2964.94,10
CUST0000487014,0.5101605377464093,217.36,1642.8600000000001,14
CUST0000620497,0.5101586646801445,252.81,1627.0,30
CUST0000995794,0.5101526248818014,268.94,1871.91,16
CUST0000523249,0.5101492261684705,223.01,1613.4,14
CUST0000773414,0.510143386497228,129.44,840.67,28
CUST0000215361,0.510137218471653,344.4,2409.84,27
CUST0000265439,0.5101283237802376,121.01,630.49,43
CUST0000528952,0.5101166945228204,215.98999999999998,1564.84,8
CUST0000977988,0.5101145322727609,189.09,1346.42,14
CUST0000384711,0.5100543520940627,45.17999999999999,362.07,15
CUST0000948821,0.5100326343313343,355.77,2475.98,16
CUST0000888347,0.5100284198771188,193.96,1274.08,25
CUST0000151933,0.5099928947021333,167.23,1072.7,22
CUST0000071639,0.5099752007198906,113.61,886.45,16
CUST0000927707,0.5099746846848834,50.1,370.68,22
CUST0000628806,0.5099685839223149,190.17,1368.38,14
CUST0000557827,0.5099619891532432,202.2,1499.6399999999999,6
CUST0000418998,0.509959753746104,123.99000000000001,929.8,16
CUST0000366614,0.5099516054455289,126.33,857.31,18
CUST0000601666,0.509949186995547,147.67,992.67,24
CUST0000216783,0.5099434657339501,105.56,631.67,16
CUST0000023247,0.5099352127707895,232.79,1657.6599999999999,12
CUST0000788206,0.5099305690448338,222.22,1520.35,23
CUST0000965044,0.5099276442197305,59.76,456.95,16
CUST0000961874,0.509919321304967,167.15,1284.0,19
CUST0000807918,0.5099104516741368,108.16000000000001,807.39,23
CUST0000772773,0.5099064483200871,303.36,2188.5299999999997,20
CUST0000262927,0.5099026191274433,134.2,982.39,22
CUST0000196281,0.5098597167605396,42.55,181.92,22
CUST0000904268,0.5098143320802774,197.19,1396.86,26
CUST0000748679,0.5098011970575813,252.37,1711.51,24
CUST0000219826,0.5097915287163102,107.3,761.2,22
CUST0000493117,0.5097861644190329,107.98,679.48,15
CUST0000359068,0.5097796542285107,169.22,1227.39,18
CUST0000861932,0.5097658910673033,183.61,1408.75,5
CUST0000940287,0.5097603529025752,225.43,1572.4,12
CUST0000185004,0.5097487101846351,214.01,1372.71,33
CUST0000899667,0.5097464568348238,55.09,433.34,17
CUST0000557240,0.5097434326743644,347.69,2575.15,12
CUST0000531093,0.5097399533782914,238.23,1566.34,28
CUST0000756315,0.5097366615185104,161.13,1227.68,20
CUST0000599145,0.5097294394926621,100.69,678.4,16
CUST0000279561,0.509727162402078,121.52000000000001,943.38,18
CUST0000162951,0.5097221600108612,342.42,2338.46,23
CUST0000853368,0.5097185645159668,249.69,1641.22,25
CUST0000930074,0.5097002724242721,70.57000000000001,466.15,30
CUST0000054941,0.5096922634845856,113.48,751.62,19
CUST0000516742,0.509675445112571,20.38,103.75999999999999,15
CUST0000559800,0.5096585945201719,313.92,2216.69,12
CUST0000596388,0.50965719412384,75.89,599.97,22
CUST0000454964,0.5096179109784715,219.04999999999998,1522.8799999999999,21
CUST0000641642,0.5096169499309319,221.99,1543.12,16
CUST0000949723,0.5095984887702565,77.44,614.41,16
CUST0000216502,0.5095618058534104,272.5,1936.51,7
CUST0000945505,0.5095588616395612,23.17,198.53,16
CUST0000665510,0.5095478629640441,250.3,1655.45,21
CUST0000275162,0.5095315698810812,362.55,2466.56,26
CUST0000993855,0.5095128510275027,69.6,535.59,16
CUST0000958288,0.5094917603167962,363.56,2377.37,33
CUST0000784078,0.5094681024294907,209.19,1438.81,18
CUST0000613271,0.5094633773568811,236.69,1773.51,9
CUST0000369892,0.5094535393893589,362.34999999999997,2614.7599999999998,16
CUST0000195241,0.5094303012865808,135.07,964.88,17
CUST0000633919,0.5094249472606303,138.66,1014.15,20
CUST0000483483,0.5094179255986371,309.96,2222.09,10
CUST0000700340,0.5094114239800221,111.66,786.98,19
CUST0000859884,0.5094013713956984,310.55,2270.27,12
CUST0000425122,0.5093965979780792,199.37,1349.86,19
CUST0000335282,0.5093886239285677,299.75,2154.63,18
CUST0000533465,0.5093732565314415,261.8,1849.3600000000001,11
CUST0000324834,0.5093574937725995,317.55,2269.7,8
CUST0000707498,0.5093472805974408,165.68,1235.36,17
CUST0000842508,0.5093372453209075,58.17,507.89,15
