CUST_CODE,Churn_Risk_Probability,Holiday_Monetary,Pre_Monetary,Holiday_Frequency,Holiday_Uplift_Ratio
CUST0000653649,0.5591006,274.03999999999996,1828.27,11,0.8993420009079621
CUST0000429572,0.5590913,143.66,1014.76,18,0.849422523552367
CUST0000944817,0.5590749,335.14,2241.41,16,0.8971317161965013
CUST0000386844,0.5590519,207.12,1525.28,15,0.8147487674394209
CUST0000061574,0.55902386,165.67000000000002,1022.63,20,0.9720231168653375
CUST0000112884,0.55900323,35.39,280.38,16,0.7573293387545474
CUST0000119291,0.5589957,350.08,2541.61,14,0.8264367861316252
CUST0000604420,0.5589825,249.11,1740.47,7,0.8587680339218717
CUST0000860598,0.5589669,242.24,1817.92,12,0.7995071290265798
CUST0000686504,0.55893064,337.31,2387.16,9,0.8478107877142714
CUST0000227469,0.5588999,330.47,2271.21,13,0.8730236305757724
CUST0000706802,0.5588931,150.63,1008.86,18,0.8958428325040143
CUST0000053266,0.55886096,395.74,2644.06,18,0.8980280326467629
CUST0000350612,0.5588453,87.45,869.9399999999999,16,0.6031450444858267
CUST0000004641,0.55882955,247.39000000000001,1617.92,20,0.9174372033227848
CUST0000025240,0.55881876,200.22,1311.14,35,0.9162408285919124
CUST0000106133,0.5588093,338.81,2344.88,25,0.8669356214390502
CUST0000314661,0.5587765,345.68,2774.51,5,0.7475482157209742
CUST0000352180,0.558769,230.77,1609.62,19,0.8602154545793418
CUST0000026800,0.55875826,181.32,1302.49,6,0.8352616910686453
CUST0000928019,0.55870056,240.46,1737.99,17,0.8301313586384271
CUST0000062376,0.558699,426.35,2705.6,11,0.9454834417504435
CUST0000967158,0.5586953,261.03000000000003,1855.51,6,0.8440698244687446
CUST0000188499,0.55868185,197.57999999999998,1489.93,9,0.7956615411462282
CUST0000876734,0.55866003,137.76,917.4,18,0.900981033355134
CUST0000968509,0.5586422,164.92000000000002,1163.3,17,0.8506146307917134
CUST0000259408,0.55862075,455.64,3159.99,11,0.8651419782973997
CUST0000456759,0.5586077,202.60999999999999,1470.99,12,0.8264230212305997
CUST0000306563,0.558607,165.62,1131.67,18,0.878100506331351
CUST0000064169,0.5585867,275.08,1769.08,24,0.9329595043751555
CUST0000561225,0.5585765,321.29,2062.82,11,0.9345168264802552
CUST0000513002,0.55853856,245.93,1643.79,19,0.8976694103261367
CUST0000649129,0.5585075,183.14,1175.92,30,0.9344513232192665
CUST0000958148,0.5585003,409.84,2765.0299999999997,19,0.8893357395760625
CUST0000754181,0.55847275,98.41,690.63,18,0.8549585161374397
CUST0000593769,0.5584718,234.01999999999998,1554.57,6,0.9032208263378297
CUST0000105229,0.5584651,92.03,610.71,16,0.9041607309524978
CUST0000151392,0.5584551,246.93,1878.84,7,0.78856102701667
CUST0000383893,0.558443,282.84000000000003,2068.15,12,0.8205594371781545
CUST0000057398,0.55843985,337.37,2380.55,10,0.8503161034214781
CUST0000472780,0.558413,338.55,2374.33,25,0.8555255587892164
CUST0000949893,0.55837333,149.79,1061.84,16,0.8463987041362163
CUST0000151899,0.5583612,68.34,471.78,18,0.8691339183517742
CUST0000009785,0.55835885,194.3,1398.52,23,0.8335955152589881
CUST0000994254,0.5582724,238.41,1878.11,5,0.7616486787248884
CUST0000411050,0.5582672,430.36,2667.45,24,0.9680256424675252
CUST0000475023,0.5582577,280.35,1875.83,8,0.8967230505962694
CUST0000473881,0.55824673,221.51999999999998,1400.21,24,0.9492290442147963
CUST0000717313,0.5582446,41.349999999999994,147.67000000000002,14,1.6800975147287869
CUST0000743879,0.5582397,317.17,2172.19,21,0.8760835838485583
CUST0000381432,0.5582279,59.81,532.75,24,0.6735992491787893
CUST0000570946,0.5582106,248.38,1985.0,10,0.7507707808564232
CUST0000539201,0.55820656,214.69,1566.42,15,0.8223464971080553
CUST0000295588,0.5582036,200.10999999999999,1623.41,19,0.7395913540017617
CUST0000107152,0.5581976,247.82999999999998,1565.09,25,0.9500923269588331
CUST0000139363,0.55819285,448.66999999999996,3035.67,24,0.8867959956121713
CUST0000161349,0.55818546,459.19,2997.06,9,0.9192808952773719
CUST0000037624,0.5581713,471.85,3162.6,9,0.8951811800417379
CUST0000608787,0.5581639,252.56,1731.75,13,0.875045474231269
CUST0000458173,0.55812657,425.84,2677.59,10,0.9542312303227901
CUST0000651668,0.5581142,258.94,1709.27,30,0.9089494345539324
CUST0000092060,0.5581045,23.770000000000003,211.48,18,0.6743900132400229
CUST0000683533,0.55804914,129.45,1074.52,18,0.7228343818635297
CUST0000769888,0.5580475,114.38,774.97,22,0.8855568602655587
CUST0000830387,0.55801874,309.53,1996.72,13,0.9301153892383508
CUST0000297988,0.55797076,205.09,1487.56,9,0.8272204146387373
CUST0000606341,0.5579701,304.1,2091.78,25,0.8722714625821071
CUST0000146893,0.5579481,69.34,411.29,23,1.011549028665905
CUST0000059295,0.55794704,117.68,821.84,19,0.859145332424803
CUST0000031002,0.55793893,246.25,1731.95,10,0.8530846733450734
CUST0000594668,0.55791974,274.73,1860.69,9,0.8858971671799172
CUST0000644893,0.5579132,434.37,3024.69,30,0.8616486317606101
CUST0000789402,0.55790955,313.77,2153.7,18,0.8741328875888007
CUST0000303086,0.55789965,249.21,1468.27,37,1.018382177664871
CUST0000557528,0.55789155,480.8,3188.28,8,0.9048138808385713
CUST0000589316,0.5578846,297.22,2121.62,37,0.8405463749399046
CUST0000099557,0.55783385,277.89,2016.07,12,0.8270248552877628
CUST0000630396,0.55779266,316.36,2203.8,15,0.8613122787911789
CUST0000106703,0.5577725,185.4,1100.94,35,1.0104092866096246
CUST0000586547,0.55775297,207.47,1327.09,35,0.9380072188020406
CUST0000376257,0.5577426,150.04,907.09,25,0.9924483788819191
CUST0000092660,0.5577069,225.16,1439.96,24,0.938192727575766
CUST0000022821,0.5576798,219.66,1573.67,20,0.837507228326142
CUST0000432572,0.5576699,110.53999999999999,703.52,21,0.942745053445531
CUST0000513465,0.5576607,242.57999999999998,1612.73,11,0.9024945279122977
CUST0000025103,0.5576545,263.37,1760.08,15,0.897811463115313
CUST0000172461,0.5576421,103.96,709.4,21,0.8792782633211164
CUST0000888856,0.55762327,226.48,1660.62,16,0.8182967807204539
CUST0000154568,0.5576162,200.04,1602.74,7,0.7488675642961429
CUST0000080032,0.55758727,216.14,1553.26,19,0.8349149530664537
CUST0000344536,0.557574,385.03,2630.93,17,0.8780849357451548
CUST0000370552,0.5575373,93.78999999999999,645.72,24,0.87149228767887
CUST0000148535,0.5575251,228.54,1923.29,8,0.7129658033889844
CUST0000949897,0.5574744,201.81,1470.32,15,0.8235350127863323
CUST0000192002,0.5574553,266.13,1811.32,32,0.8815559923149968
CUST0000720756,0.55743253,374.19,2654.02,16,0.8459393674501323
CUST0000734343,0.55741274,318.53,2213.59,13,0.8633848183267904
CUST0000077453,0.5574068,210.25,1441.17,8,0.8753304606673743
CUST0000378184,0.5573749,255.37,1671.57,19,0.9166352590678226
CUST0000214189,0.5573721,256.26,1817.06,12,0.8461800931174536
CUST0000898029,0.5573701,417.05,2666.36,9,0.9384704240987713
CUST0000570777,0.557335,25.4,208.08,15,0.7324106113033448
CUST0000079341,0.5573312,356.53,2487.46,30,0.8599856882120717
CUST0000086721,0.5573302,239.82,1617.4,16,0.8896500556448621
CUST0000554602,0.5573049,407.92,2796.25,14,0.8752865444792133
CUST0000539636,0.55729675,228.41,1834.81,10,0.746922024623803
CUST0000274884,0.55727464,396.63,2714.39,39,0.8767273678432356
CUST0000372271,0.55720997,208.94,1384.09,11,0.9057503486044983
CUST0000525579,0.55715203,266.0,1800.27,15,0.8865336866136746
CUST0000491276,0.55709815,363.98,2477.07,18,0.8816383872882074
CUST0000960430,0.55706775,361.15999999999997,2605.91,10,0.8315559631760114
CUST0000610025,0.55705833,157.1,923.16,21,1.0210581047705707
CUST0000816910,0.5570408,411.71999999999997,2867.65,24,0.8614440395445748
CUST0000988655,0.5570109,212.56,1495.78,21,0.8526387570364626
CUST0000369606,0.5570042,419.19,3406.27,14,0.7383853892967968
CUST0000708090,0.5569982,286.91,2142.49,19,0.8034856638770778
CUST0000433396,0.55694187,256.5,1878.85,9,0.8191180775474359
CUST0000327753,0.5568783,116.22,800.52,16,0.8710837955329037
CUST0000256716,0.55683374,406.77,2896.52,18,0.8426042285225028
CUST0000774266,0.5568266,119.36000000000001,800.11,18,0.8950769269225483
CUST0000054648,0.5568229,289.57,2003.71,14,0.8671015266680309
CUST0000222256,0.55681056,449.74,3096.6,29,0.8714202673900406
CUST0000605861,0.5567935,194.38,801.39,9,1.455321379103807
CUST0000603814,0.5567877,78.74,505.32,20,0.9349323201139871
CUST0000492484,0.5567775,229.18,2318.22,5,0.5931619949789063
CUST0000944088,0.5567623,278.01,2000.71,14,0.8337340244213304
CUST0000532942,0.5567436,234.09,1579.01,23,0.8895067162335893
CUST0000095350,0.55673015,346.13,2286.61,7,0.9082353352779878
CUST0000001969,0.55672693,144.75,1041.44,18,0.8339414656629281
CUST0000174486,0.556625,146.88,1023.42,16,0.8611127396376854
CUST0000943660,0.5566245,336.05,2356.55,10,0.8556152001867136
CUST0000148070,0.5566212,508.57,3409.51,19,0.8949731779639889
CUST0000468038,0.55660427,238.96,1706.57,13,0.8401413361303668
CUST0000746278,0.556571,288.84,1914.44,38,0.9052464428240111
CUST0000331511,0.5565499,217.63,1516.83,12,0.8608611380312889
CUST0000645191,0.5565262,265.21,1997.49,33,0.7966297703618039
CUST0000268280,0.55652165,205.48000000000002,1448.2,10,0.8513188786079271
CUST0000946140,0.5565189,283.61,1909.19,14,0.8912994515998932
CUST0000507448,0.556458,282.04,1856.56,26,0.911492222174344
CUST0000917942,0.5563987,432.02,3038.44,9,0.8531088321638735
CUST0000322866,0.55636525,252.64,1598.33,30,0.9483898819392741
CUST0000056144,0.55633676,389.56,2611.54,31,0.89501213843173
CUST0000083300,0.55632496,94.75,578.83,19,0.9821536547863793
CUST0000245696,0.55631995,232.4,1560.74,9,0.8934223509360945
CUST0000724375,0.5562973,513.36,3443.81,17,0.8944047435834148
CUST0000327560,0.55625707,377.95,2775.72,3,0.8169772167221478
CUST0000928253,0.5562357,50.8,354.86,16,0.8589302823648761
CUST0000523117,0.5562336,162.13,1140.1200000000001,23,0.8532259762130301
CUST0000477847,0.5562271,120.39,827.66,18,0.8727496798202161
CUST0000946619,0.5562136,250.02,1764.24,23,0.8502924772139845
CUST0000496590,0.55621266,92.81,558.21,21,0.9975815553286397
CUST0000077116,0.5561503,374.89,2495.64,18,0.901307880944367
CUST0000578988,0.5561382,109.76,733.1,16,0.8983221934251807
CUST0000986538,0.5561275,273.23,1891.74,16,0.8665990040914714
CUST0000891629,0.55611175,445.13,3234.91,26,0.8256118408240106
CUST0000857084,0.5561012,389.56,2914.9,14,0.801866273285533
CUST0000052476,0.5561009,191.88,1432.41,16,0.8037363603996062
CUST0000689771,0.556093,250.18,1673.26,30,0.897099076055126
CUST0000516664,0.5560658,116.16,920.31,18,0.7573100368354142
CUST0000701505,0.556023,185.4,1323.56,11,0.8404605760222431
CUST0000144123,0.5560178,297.12,2043.37,18,0.8724411144335094
CUST0000280046,0.555992,350.94,2594.7,13,0.8115157821713493
CUST0000318576,0.55598277,107.4,662.79,38,0.9722536550038475
CUST0000475019,0.55595255,422.41,2816.4,9,0.8998934810396251
CUST0000467206,0.5559206,166.79000000000002,1602.55,4,0.6244672553118469
CUST0000244055,0.55592036,206.49,1525.9099999999999,15,0.8119351731098166
CUST0000323769,0.5559069,233.62,1423.63,23,0.9846097651777498
CUST0000270028,0.5558858,130.38,917.39,19,0.852723487284579
CUST0000520210,0.555882,108.86,732.9,18,0.89119934506754
CUST0000471803,0.5558516,66.57,387.19,22,1.0315865595702367
CUST0000872591,0.5557961,274.08,2026.31,14,0.8115638771954933
CUST0000295829,0.5557432,213.97,1541.02,16,0.8330975587597825
CUST0000180652,0.5557145,275.16,1856.9,17,0.8890947277720933
CUST0000742175,0.555711,412.81,2720.87,8,0.9103191258678291
CUST0000806819,0.55570316,275.89,1707.93,30,0.9692083399202542
CUST0000876231,0.55570227,214.31,1472.3799999999999,24,0.87332074600307
CUST0000979185,0.55568707,275.6,2166.04,11,0.7634208047866153
CUST0000342481,0.5556799,83.4,629.02,18,0.7955231948109759
CUST0000887940,0.5556644,722.17,4631.91,9,0.9354715441362202
CUST0000955990,0.5556569,337.89,2275.36,22,0.8909974685324519
CUST0000130169,0.5556388,243.21,1570.68,26,0.9290625716250286
CUST0000198594,0.5556203,291.09000000000003,2018.67,22,0.8651934194296246
CUST0000456823,0.55554926,28.35,134.09,21,1.2685509732269373
CUST0000155790,0.5555284,94.96,632.38,22,0.9009772605079225
CUST0000141793,0.55551034,203.75,1325.07,17,0.9225927686839186
CUST0000616854,0.555449,278.68,1709.74,12,0.9779732590920258
CUST0000946851,0.5554476,230.14000000000001,1714.88,16,0.8052108602351186
CUST0000413586,0.5554398,102.05,718.43,18,0.8522750998705511
CUST0000942085,0.5554395,453.88,3109.04,9,0.8759231145305304
CUST0000010862,0.5554296,116.12,821.03,16,0.848592621463284
CUST0000056486,0.555403,341.35,2525.73,8,0.8108942761102732
CUST0000467316,0.5553869,171.72,1219.24,20,0.8450510153866343
CUST0000958288,0.5553849,363.56,2377.37,33,0.9175517483605834
CUST0000581266,0.5553696,245.04000000000002,1613.37,13,0.9112850740995557
CUST0000546473,0.5553622,145.39,1031.21,18,0.845938266696405
CUST0000871468,0.5553592,106.72,753.5699999999999,18,0.8497153549106256
CUST0000955809,0.5553489,233.39999999999998,1584.0,13,0.884090909090909
CUST0000393792,0.55532056,65.46,517.98,17,0.7582532144098227
CUST0000202498,0.55530787,49.67,339.44,21,0.8779754890407732
CUST0000429246,0.55530536,368.69,2679.04,14,0.8257211538461539
CUST0000731385,0.5552726,210.78,1491.87,12,0.8477146132035633
CUST0000559528,0.5552695,249.22,1732.78,10,0.862960098800771
CUST0000761734,0.5552536,275.73,1906.44,20,0.867784981431359
CUST0000339236,0.5552528,275.28999999999996,1840.26,9,0.8975579537674023
CUST0000968398,0.55515003,256.97,1730.43,12,0.8910039701114751
CUST0000505820,0.5551499,196.47,1321.88,22,0.8917753502587223
CUST0000439025,0.5551158,205.76999999999998,1595.8799999999999,25,0.7736295962102414
CUST0000030638,0.55511475,289.74,2205.35,15,0.7882830389734056
CUST0000301490,0.5550871,313.89,1946.6,35,0.9675023117230042
CUST0000468986,0.5550234,197.94,1439.1100000000001,16,0.8252600565627366
CUST0000361605,0.55498827,154.67,1126.34,18,0.8239252801108014
CUST0000029113,0.5549804,261.8,2115.62,10,0.7424773825167091
CUST0000651014,0.55497396,98.52,612.92,33,0.9644325523722509
CUST0000166119,0.5549638,121.53999999999999,813.82,18,0.8960703841144232
CUST0000525957,0.5549618,342.05,2492.56,16,0.8233703501620824
CUST0000827800,0.5549549,231.54,1777.26,6,0.7816751628911921
CUST0000529573,0.5549282,400.07,2919.09,9,0.8223179141444764
CUST0000299422,0.5549113,323.79,2317.86,8,0.8381610623592453
CUST0000132982,0.55488646,102.32,736.95,17,0.833055159780175
CUST0000916028,0.5548692,386.09000000000003,2729.54,15,0.8486924536735128
CUST0000525446,0.554865,234.42000000000002,1622.32,19,0.866980620346171
CUST0000442593,0.5548605,96.28,588.74,23,0.9812141182865102
CUST0000037033,0.5548463,233.32,2076.08,19,0.6743092751724403
CUST0000158648,0.5548306,48.31,348.06,15,0.8327874504395795
CUST0000035508,0.55482996,193.2,1352.09,16,0.8573393782958235
CUST0000388132,0.55479556,291.17,2053.06,15,0.850934702346741
CUST0000429108,0.55477417,62.95,475.21,55,0.7948065065970834
CUST0000425477,0.5547666,176.29,1176.01,24,0.8994311272863326
CUST0000729859,0.5547532,151.24,1142.4,15,0.794327731092437
CUST0000024524,0.5546886,116.61,809.44,15,0.8643753706266061
CUST0000146044,0.55465,154.53,1069.29,34,0.8670987290632102
CUST0000737387,0.5546229,205.88,1327.11,26,0.9308045301444493
CUST0000540972,0.55458164,65.93,408.23,18,0.9690125664453861
CUST0000222761,0.5545629,440.94,2941.23,37,0.8995012290776309
CUST0000833111,0.5545613,219.37,1575.16,20,0.8356103506945325
CUST0000470540,0.554559,56.48,301.62,18,1.1235329222200119
CUST0000367747,0.55455875,272.18,1897.38,10,0.8607026531322138
CUST0000360357,0.5545428,81.98,494.96,25,0.9937772749313077
CUST0000194912,0.5545283,360.45,2390.12,7,0.9048499656920992
CUST0000053393,0.55452275,193.14,1349.96,15,0.8584254348276985
CUST0000321928,0.5544903,144.71,956.74,19,0.9075192842360515
CUST0000862272,0.55447817,53.08,422.29,15,0.7541736721210541
CUST0000078777,0.5544642,258.94,1665.52,18,0.932825784139488
CUST0000266172,0.5544543,206.97,1485.08,16,0.8361973765723059
CUST0000113363,0.5544543,69.09,411.4,18,1.0076324744773943
CUST0000016482,0.55445266,313.11,2283.9,14,0.8225666622881912
CUST0000472752,0.55440915,135.13,887.14,18,0.9139256487138445
CUST0000553216,0.5544078,264.89,1876.19,8,0.8471103672868953
CUST0000595053,0.5543808,210.55,1487.97,11,0.849009052601867
CUST0000513989,0.55436635,182.09,1269.46,17,0.8606336552549902
CUST0000577601,0.55436575,285.65,1936.2,10,0.885187480632166
CUST0000172534,0.5543624,121.93,853.87,20,0.8567814772740582
CUST0000739854,0.5543401,153.39,1016.8100000000001,18,0.9051248512504794
CUST0000180900,0.5542865,246.64000000000001,1590.14,24,0.9306350384242896
CUST0000927869,0.55428404,226.16,1613.52,16,0.8409936040458128
CUST0000890208,0.5542494,273.84,1986.39,11,0.8271487472248651
CUST0000956303,0.55424917,368.47,2474.04,17,0.8936072173449097
CUST0000130360,0.5542201,293.25,2003.98,15,0.8780027744787872
CUST0000214566,0.55421317,156.89,1001.29,23,0.9401272358657331
CUST0000297269,0.55418736,243.81,1904.97,5,0.7679176050016535
CUST0000592161,0.5541339,466.35,3418.86,20,0.8184307049718327
CUST0000626325,0.55413365,201.64,1433.38,12,0.8440469380066694
CUST0000223892,0.5541185,148.67000000000002,1016.95,18,0.8771522690397758
CUST0000406590,0.5540989,271.21999999999997,1659.4,33,0.9806677112209231
CUST0000946426,0.5540797,84.66,460.39,20,1.1033254414735332
CUST0000033743,0.55406904,312.72,2240.05,15,0.8376241601749961
CUST0000553086,0.55404246,478.76,3318.42,24,0.8656408772849729
CUST0000441695,0.55402267,344.37,2347.1,32,0.8803289165352989
CUST0000199580,0.55401504,441.77,3067.52,14,0.8640921656582515
CUST0000953776,0.5540141,213.35999999999999,1287.99,31,0.9939207602543497
CUST0000766144,0.5540073,249.39999999999998,1592.58,26,0.9396074294540933
CUST0000686488,0.55398667,231.95000000000002,1607.28,29,0.8658727788562044
CUST0000199614,0.5539848,160.98000000000002,1132.26,14,0.8530549520428171
CUST0000902801,0.5539812,359.78000000000003,2394.76,11,0.9014180961766524
CUST0000961846,0.553954,302.61,2287.33,5,0.7937901395950738
CUST0000692731,0.55390704,49.17999999999999,334.65,34,0.8817570596145226
CUST0000081813,0.5539001,290.57,2178.21,10,0.8003911468591182
CUST0000606685,0.55389863,263.2,1867.27,11,0.8457266490652129
CUST0000529262,0.55389774,196.36,1610.6200000000001,5,0.7314947039028449
CUST0000099846,0.5538839,260.84,1882.74,18,0.831256572867204
CUST0000700340,0.55384606,111.66000000000001,786.98,19,0.8513049886909453
CUST0000596609,0.55383754,127.83,938.1700000000001,16,0.8175277401750215
CUST0000394413,0.5538364,114.74000000000001,773.73,20,0.8897677484393781
CUST0000589375,0.55383277,192.36,1435.5700000000002,17,0.8039733346336299
CUST0000973747,0.5537753,207.89999999999998,1448.37,13,0.8612440191387559
CUST0000806781,0.55376583,300.68,1980.27,31,0.9110272841582209
CUST0000167787,0.5537241,129.6,777.55,27,1.0000643045463313
CUST0000088763,0.55372375,317.68,1931.48,6,0.9868494625882742
CUST0000731595,0.55372244,244.89,1727.29,25,0.8506620196955925
CUST0000676899,0.553715,250.26000000000002,1975.26,5,0.760183469517937
CUST0000900460,0.55371475,118.01,813.08,15,0.8708368180252865
CUST0000324593,0.55358535,42.730000000000004,306.61,15,0.8361762499592317
CUST0000978515,0.5535723,307.02,2293.81,9,0.8030830801156155
CUST0000729226,0.5535555,180.5,1481.43,12,0.7310504040015391
CUST0000118556,0.55353916,267.09,1764.53,12,0.9081965169195196
CUST0000092258,0.55350816,474.12,3236.78,21,0.878873448303561
CUST0000110385,0.5535021,186.41,1376.79,16,0.8123678992438934
CUST0000470827,0.55348563,147.64,1132.76,15,0.7820191390938945
CUST0000359709,0.5534488,420.61,3011.39,11,0.8380382481179788
CUST0000542235,0.5534216,205.59,1484.0,18,0.8312264150943396
CUST0000297175,0.55340326,71.88,567.45,15,0.7600317208564631
CUST0000643663,0.5533936,400.29,2621.0,9,0.9163449065242275
CUST0000570280,0.55339146,297.02,1955.14,9,0.9115050584612866
CUST0000990896,0.5533843,216.11,1443.45,25,0.8983061415359036
CUST0000736444,0.55332744,33.39,271.03,14,0.7391801645574292
CUST0000797610,0.5533239,93.62,596.03,22,0.9424357834337199
CUST0000652097,0.5533216,289.26,2035.54,12,0.8526287864645253
CUST0000806221,0.55329907,230.43,1276.88,21,1.0827799010087087
CUST0000877904,0.55329263,50.79,311.23,21,0.9791472544420524
CUST0000399773,0.55328333,398.7,2674.34,12,0.8945010731619764
CUST0000086423,0.55327284,293.89,2168.92,6,0.8130037069140401
CUST0000594652,0.5532663,281.39,1950.31,9,0.8656777640477668
CUST0000836261,0.5532651,94.09,637.34,15,0.885775253396931
CUST0000065548,0.55318487,117.33,792.8,15,0.8879667003027245
CUST0000715552,0.5531769,421.28,2628.9,12,0.9614972041538284
CUST0000571143,0.5531679,420.73,2804.06,18,0.900258910294359
CUST0000483496,0.5531657,455.47999999999996,2980.84,11,0.91681539431838
CUST0000247268,0.5531164,226.98999999999998,1450.25,32,0.9391070505085329
CUST0000858354,0.5531071,152.88,1173.52,17,0.7816483741222987
CUST0000704864,0.55308974,196.12,1560.55,12,0.7540418442215886
CUST0000720679,0.55308884,216.69,1565.44,19,0.8305268806214227
CUST0000236880,0.553078,553.09,4032.63,19,0.8229220136734587
CUST0000149486,0.553078,206.38,1408.01,17,0.8794539811507021
CUST0000218186,0.5530375,182.10999999999999,1279.13,26,0.8542212284912399
CUST0000811297,0.5530349,106.92,665.33,16,0.9642132475613605
CUST0000562935,0.55303407,406.93,2841.03,31,0.8593995839537069
CUST0000780079,0.5530323,198.14000000000001,1354.76,14,0.8775281230623876
CUST0000817625,0.5530259,379.23,2760.6,29,0.8242338622038689
CUST0000993999,0.55302286,225.10999999999999,1605.75,17,0.8411396543671181
CUST0000999667,0.55301476,158.99,1081.05,16,0.8824198695712503
CUST0000747468,0.5529907,261.91,1734.4,15,0.906053966789668
CUST0000328314,0.55298555,170.7,1166.74,16,0.8778305363662854
CUST0000233267,0.55297863,232.25,1606.89,18,0.8672031066221085
CUST0000515425,0.5529729,59.19,378.76,18,0.9376386102017108
CUST0000840067,0.5529572,190.53,1728.13,17,0.6615127334170461
CUST0000045573,0.5529382,380.21,2411.42,36,0.9460235048228843
CUST0000808145,0.55291957,63.59,359.93,19,1.060039452115689
CUST0000214457,0.55291593,427.58000000000004,3045.4,7,0.8424115058777173
CUST0000365109,0.5528971,155.32,1091.28,35,0.8539696503188916
CUST0000246500,0.55287886,48.53,338.37,16,0.8605372816739072
CUST0000462287,0.5528701,308.09000000000003,1719.69,66,1.0749262948554683
CUST0000704670,0.55286855,87.97,606.35,22,0.8704873422940546
CUST0000407385,0.55282354,212.20999999999998,1490.6000000000001,14,0.854192942439286
CUST0000226550,0.55279714,212.0,1468.39,20,0.8662548777913224
CUST0000180701,0.5527938,145.68,881.36,30,0.9917400381229009
CUST0000528291,0.5527451,303.35,2197.08,14,0.8284177180621553
CUST0000818804,0.55273604,194.17000000000002,1309.9,24,0.889396137109703
CUST0000259498,0.5527346,420.12,3044.09,17,0.8280701293325755
CUST0000866506,0.55271375,226.4,1428.29,27,0.9510673602699733
CUST0000997082,0.55268335,351.92,2342.3,10,0.9014729112410877
CUST0000982925,0.55268335,309.04,2304.7400000000002,15,0.8045332662252574
CUST0000633632,0.55268323,246.47,1697.28,13,0.8712881787330317
CUST0000989319,0.5526408,266.24,1931.1200000000001,14,0.82720908074071
CUST0000386196,0.5526402,104.75999999999999,719.96,18,0.873048502694594
CUST0000106147,0.55259943,96.89,532.06,22,1.09262113295493
CUST0000772015,0.5525838,127.21,927.16,25,0.8232236075758229
CUST0000164011,0.55258334,39.5,280.35,22,0.8453718566078117
CUST0000100848,0.55258095,218.85,1568.51,16,0.8371639326494571
CUST0000363653,0.5525707,343.46,2538.84,13,0.8116935293283546
CUST0000335282,0.5525564,299.75,2154.63,18,0.8347140808398658
CUST0000226796,0.5525562,141.62,990.61,19,0.857774502579219
CUST0000310512,0.55254745,187.31,1273.66,14,0.8823861941177394
CUST0000457961,0.552516,132.34,867.1,25,0.9157421289355322
CUST0000305815,0.5525081,502.12,3338.26,21,0.9024821314097764
CUST0000061512,0.5525023,51.870000000000005,434.78,20,0.7158102948617693
CUST0000422888,0.5524533,103.28,731.63,20,0.8469854981343029
CUST0000087477,0.5524181,284.94,2014.79,23,0.8485450096536115
CUST0000317990,0.552406,305.48,2170.25,9,0.8445478631494069
CUST0000597400,0.55236924,537.37,3490.93,30,0.9235991555258914
CUST0000149657,0.5523515,200.02,1583.7,10,0.7577950369388142
CUST0000423025,0.55233204,309.73,2199.2599999999998,10,0.8450024099015124
CUST0000782310,0.5523284,190.62,1347.6299999999999,19,0.848689922308052
CUST0000525268,0.5522902,191.0,1192.51,27,0.960998230622804
CUST0000221298,0.55227506,385.93,2885.99,15,0.8023520525019145
CUST0000423558,0.55225337,346.67,2284.76,12,0.9103888373395893
CUST0000496925,0.55224234,36.85,224.76,17,0.9837159636946076
CUST0000308593,0.55223024,224.09,1418.38,10,0.9479406082996094
CUST0000323945,0.55222154,240.98,1744.63,21,0.8287602528902975
CUST0000926652,0.55222064,269.24,1770.98,28,0.9121729212074671
CUST0000244808,0.5521256,334.22,2301.75,12,0.8712153796024764
CUST0000898539,0.55212116,568.36,3737.0,31,0.9125394701632326
CUST0000751925,0.55210316,288.51,1968.3,22,0.87946959304984
CUST0000866410,0.55207187,254.67,1737.43,21,0.879471403164444
CUST0000126689,0.5520549,234.93,1556.82,17,0.9054225922071917
CUST0000324465,0.552038,224.66,1499.73,9,0.8988017843211777
CUST0000660743,0.55202913,371.5,2678.66,18,0.832132484152524
CUST0000664964,0.55201876,103.13,740.47,18,0.8356584331573189
CUST0000917534,0.5520179,156.32,1004.41,25,0.9338019334733824
CUST0000716348,0.5520158,306.33,2083.56,18,0.8821344237746933
CUST0000778646,0.551973,384.97,3037.02,22,0.7605547543315487
CUST0000839405,0.55196345,295.59,2187.68,9,0.8106944342865502
CUST0000674175,0.5519523,337.23,2181.06,22,0.9277048774449121
CUST0000045284,0.55191946,687.76,4876.54,5,0.8462065316802487
CUST0000493599,0.5519018,178.63,1230.29,24,0.8711604581033741
CUST0000603857,0.55189365,164.58,1006.96,32,0.9806546436799872
CUST0000577171,0.5518173,125.87,819.01,31,0.9221132831100963
CUST0000408439,0.5518032,416.21000000000004,2704.31,28,0.9234370319970715
CUST0000865615,0.5517866,216.88,1524.49,15,0.8535838214747227
CUST0000216981,0.5517715,149.04,1091.41,15,0.8193437846455502
CUST0000005028,0.5517688,119.7,787.48,22,0.9120231624930157
CUST0000255814,0.551764,608.25,4325.92,25,0.8436355734733884
CUST0000468087,0.5517415,401.06,2703.2400000000002,14,0.8901762329648866
CUST0000090833,0.551728,399.62,2687.85,21,0.8920587086332944
CUST0000889111,0.551648,53.79,399.28,15,0.8083049489080344
CUST0000346632,0.5516435,187.36999999999998,1286.0,23,0.8741990668740278
